physical asset,location,ownership,commodity,Countries,USA states
Transmission System,"Long Island,New York",Consolidated Edison,Natural Gas,USA,New York
Transmission System,"Long Island,New York",Orange and Rockland Utilities,Electricity,USA,New York
Transmission System,"Long Island,New York",Orange and Rockland Utilities,Natural Gas,USA,New York
Two New Substations,"Jamaica,Queens",Consolidated Edison,Electricity,Jamaica,
Upton County Solar Facility,"Texas,Upton",Consolidated Edison,Electricity,USA,Texas
Utilities,Utilities' Service Territory,Consolidated Edison,nan,nan,
Utility Plant,Orange and Rockland Utilities Service Territory,Consolidated Edison,Electricity,nan,
Utility Plant,Orange and Rockland Utilities Service Territory,Consolidated Edison,Natural Gas,nan,
Utility Plant,Orange and Rockland Utilities Service Territory,Orange and Rockland Utilities,Electricity,nan,
Utility Plant,Orange and Rockland Utilities Service Territory,Orange and Rockland Utilities,Natural Gas,nan,
Water Crossings,Jefferson National Forest,Consolidated Edison,nan,USA,
Solar Panels,"NV and VA,Virginia",Consolidated Edison,Solar Energy,USA,"Virginia,Nevada"
Solar Panels,"NV and VA,Virginia",Consolidated Edison,Electricity,USA,"Virginia,Nevada"
Wind Holdings,,Consolidated Edison,nan,nan,
Gas Storage Facility,"Upstate New York,Astoria,Queens",Honeoye Storage Corporation,Natural Gas,USA,New York
Gas Storage Facility,"Upstate New York,Astoria,Queens",Consolidated Edison,Natural Gas,USA,New York
Gas Storage Facility,"Upstate New York,Astoria,Queens",Consolidated Edison Transmission,Natural Gas,USA,New York
Storage Tank,"Astoria,Queens,New York",Consolidated Edison,Natural Gas,USA,New York
Gas Delivery System,"Orange and Rockland Utilities's Service Area,New York State",Orange and Rockland Utilities,Natural Gas,USA,New York
Gas Delivery System,"Orange and Rockland Utilities's Service Area,New York State",Consolidated Edison,Natural Gas,USA,New York
Copper Mountain Solar Project,"Nevada,Arizona,Virginia",Consolidated Edison,Electricity,USA,"Arizona,Nevada,Virginia"
Copper Mountain Solar Project,"Nevada,Arizona,Virginia",Consolidated Edison,Solar Energy,USA,"Arizona,Nevada,Virginia"
Ami Components,New York Service Areas,Consolidated Edison,nan,USA,New York
Ami Components,New York Service Areas,Orange and Rockland Utilities,nan,USA,New York
Smart Meters,New York Service Areas,Consolidated Edison,nan,USA,New York
Smart Meters,New York Service Areas,Orange and Rockland Utilities,nan,USA,New York
Communication Network,New York Service Areas,Consolidated Edison,nan,USA,New York
Communication Network,New York Service Areas,Orange and Rockland Utilities,nan,USA,New York
Information Technology Systems And Business Applications,New York Service Areas,Consolidated Edison,nan,USA,New York
Information Technology Systems And Business Applications,New York Service Areas,Orange and Rockland Utilities,nan,USA,New York
Newtown Creek,"Brooklyn And Queens,New York",Consolidated Edison,Petroleum,USA,New York
Trucking,Newtown Creek,Consolidated Edison,nan,USA,
Concrete Manufacture,Newtown Creek,Consolidated Edison,nan,USA,
Wastewater Treatment Plant,Newtown Creek,Consolidated Edison,nan,USA,
Feeder,"New Rochelle,New York",Consolidated Edison,nan,USA,New York
Pier,"Hudson River,New Jersey",nan,nan,USA,New Jersey
Rockland Utilities Inc.,Southeastern New York And Northern New Jersey,Consolidated Edison,nan,USA,"New Jersey,New York"
Adams Rose Wind Farm,Minnesota,Consolidated Edison,Wind Energy,USA,Minnesota
Dairyland Other (Sd/Mt Nwe/Basin Electric),South Dakota/Montana,Consolidated Edison,Wind Energy,USA,"Montana,South Dakota"
Heat Pump Programs,,Consolidated Edison,Electricity,nan,
Heat Pump Programs,,Orange and Rockland Utilities,Electricity,nan,
Repair Projects,,Consolidated Edison,Electricity,nan,
Upstate Nuclear Power Plants,,NYSERDA,Electricity,nan,
Alternate Fuel Tanks,,Consolidated Edison,nan,nan,
Alternate Fuel Tanks,,Orange and Rockland Utilities,nan,nan,
New York Energy Solution (NYES) Project,Between Upstate And Downstate,Consolidated Edison Transmission,Electricity,nan,
Generating Units,"Consolidated Edison Company of New York's Service Territory,Downstate",Consolidated Edison,Electricity,USA,
Peaker Plants,"Consolidated Edison Company of New York Service Territory,NYISO Territories",Consolidated Edison,Electricity,USA,
Transmission Projects (Reliable Clean City),"New York City,Queens",Consolidated Edison,Electricity,USA,New York
Brownsville Substation,Brownsville,Consolidated Edison,Electricity,USA,
Glendale Substation,Glendale,Consolidated Edison,Electricity,USA,
Transmission Feeder (Between Vernon And Newtown),Vernon And Newtown,Consolidated Edison,Electricity,USA,
Gateway Park Area Substation,Gateway Park Area,Consolidated Edison,Electricity,USA,
Liquefaction Facility,"Astoria,Queens,NY",Consolidated Edison,Natural Gas,USA,
Natural Gas Storage Capacity,Upstate New York,Honeoye Storage Corporation,Natural Gas,USA,New York
Natural Gas Storage Capacity,Upstate New York,Consolidated Edison Transmission,Natural Gas,USA,New York
Natural Gas Storage Capacity,Upstate New York,Consolidated Edison,Natural Gas,USA,New York
Pipelines,"New York City,Upstate New York,Westchester County",Consolidated Edison,Natural Gas,USA,New York
Pipelines,"New York City,Upstate New York,Westchester County",Consolidated Edison,Oil,USA,New York
Transmission Upgrades,New York State,Consolidated Edison,Renewable Energy,USA,New York
regulated transmission projects,New York State,Consolidated Edison,Electricity,USA,New York
regulated transmission projects,New York State,Consolidated Edison Transmission,Electricity,USA,New York
Propel NY Energy Project,New York State,Consolidated Edison,Offshore Wind Electricity,USA,New York
Co-generation Plants,NYISO Territories,Consolidated Edison,Electricity,USA,
Gas And Oil Pipelines,,Consolidated Edison,Oil,nan,
Gas And Oil Pipelines,,Consolidated Edison,Natural Gas,nan,
Two Solar Projects (Physical Assets for producing renewable energy),Virginia,Consolidated Edison,Renewable Energy,USA,Virginia
