physical asset,location,ownership,commodity,Countries,USA states
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Condensate,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas Liquids,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas Liquids,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas Liquids,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemical Raw Materials,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemical Raw Materials,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemical Raw Materials,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Power,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Power,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Power,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Condensate,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Condensate,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Condensate,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas Liquids,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas Liquids,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas Liquids,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemical Raw Materials,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemical Raw Materials,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemical Raw Materials,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Power,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Power,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Power,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,USA,"['Colorado', 'Virginia', 'West Virginia']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Natural Gas,USA,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Natural Gas,Oman,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Natural Gas,UAE,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Natural Gas,Algeria,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Crude Oil,USA,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Crude Oil,Oman,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Crude Oil,UAE,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Fields,"['USA (Texas', 'New Mexico', 'Colorado', 'Gulf Of Mexico)', 'Oman', 'UAE', 'Algeria']",Occidental Petroleum Corporation,Crude Oil,Algeria,"['Colorado', 'New Mexico', 'Texas']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Occidental Petroleum Corporation,Crude Oil,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Occidental Petroleum Corporation,Natural Gas,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Occidental Petroleum Corporation,Natural Gas Liquids,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Third Parties,Crude Oil,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Third Parties,Natural Gas,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",Third Parties,Natural Gas Liquids,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",WES,Crude Oil,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",WES,Natural Gas,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Plants,"['Domestic Sites', 'International Sites', 'Texas', 'New Mexico', 'Colorado', 'Permian Basin', 'California', 'Delaware Owned', 'Michigan', 'New York', 'Ohio', 'Tennessee', 'Washington']",WES,Natural Gas Liquids,USA,"['California', 'Colorado', 'Delaware', 'Michigan', 'New Mexico', 'New York', 'Ohio', 'Tennessee', 'Texas', 'Washington']"
Natural Gas Processing And Compression Plant,['Qatar'],Delaware Owned,Natural Gas,Qatar,
gathering systems,"['Domestic Sites', 'International Sites', 'Wes Operating', 'Texas', 'New Mexico', 'Colorado', 'Midland To Gulf Coast']",WES,Crude Oil,USA,"['Colorado', 'New Mexico', 'Texas']"
gathering systems,"['Domestic Sites', 'International Sites', 'Wes Operating', 'Texas', 'New Mexico', 'Colorado', 'Midland To Gulf Coast']",WES,Natural Gas,USA,"['Colorado', 'New Mexico', 'Texas']"
gathering systems,"['Domestic Sites', 'International Sites', 'Wes Operating', 'Texas', 'New Mexico', 'Colorado', 'Midland To Gulf Coast']",Occidental Petroleum Corporation,Crude Oil,USA,"['Colorado', 'New Mexico', 'Texas']"
gathering systems,"['Domestic Sites', 'International Sites', 'Wes Operating', 'Texas', 'New Mexico', 'Colorado', 'Midland To Gulf Coast']",Occidental Petroleum Corporation,Natural Gas,USA,"['Colorado', 'New Mexico', 'Texas']"
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Petroleum Corporation,Crude Oil,USA,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Petroleum Corporation,Crude Oil,Mexico,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Petroleum Corporation,Natural Gas,USA,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Petroleum Corporation,Natural Gas,Mexico,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Subsidiaries,Crude Oil,USA,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Subsidiaries,Crude Oil,Mexico,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Subsidiaries,Natural Gas,USA,
Gulf Of Mexico Assets,['Gulf of Mexico'],Occidental Subsidiaries,Natural Gas,Mexico,
Horn Mountain West Subsea Development,['Gulf Of Mexico'],Occidental Petroleum Corporation,Crude Oil,USA,
Horn Mountain West Subsea Development,['Gulf Of Mexico'],Occidental Petroleum Corporation,Crude Oil,Mexico,
Horn Mountain West Subsea Development,['Gulf Of Mexico'],Occidental Petroleum Corporation,Natural Gas,USA,
Horn Mountain West Subsea Development,['Gulf Of Mexico'],Occidental Petroleum Corporation,Natural Gas,Mexico,
Infill Development Projects,['Permian Basin'],Occidental Petroleum Corporation,,USA,
Information And Industrial Control Technology System (N/A),,Occidental Petroleum Corporation,Crude Oil,,
Information And Industrial Control Technology System (N/A),,Occidental Petroleum Corporation,Natural Gas,,
Information Systems,,Occidental Petroleum Corporation,Crude Oil,,
Information Systems,,Occidental Petroleum Corporation,Natural Gas,,
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Crude Oil,Algeria,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Crude Oil,Oman,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Natural Gas,Algeria,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",Occidental Petroleum Corporation,Natural Gas,Oman,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Crude Oil,USA,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Crude Oil,Algeria,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Crude Oil,Oman,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Natural Gas,USA,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Natural Gas,Algeria,"['Louisiana', 'Utah', 'Wyoming']"
infrastructure,"['Latin America', 'Gulf Of Mexico', 'International Assets', 'USA Gulf Coast', 'Rockies', 'Permian Basin', 'Utah', 'Algeria', 'Powder River Basin', 'Louisiana', 'Wyoming', 'Oman']",U.S. Government,Natural Gas,Oman,"['Louisiana', 'Utah', 'Wyoming']"
Lucius And Holstein Facilities,['Gulf Of Mexico'],Occidental Petroleum Corporation,Crude Oil,USA,
Lucius And Holstein Facilities,['Gulf Of Mexico'],Occidental Petroleum Corporation,Crude Oil,Mexico,
Lucius And Holstein Facilities,['Gulf Of Mexico'],Occidental Petroleum Corporation,Natural Gas,USA,
Lucius And Holstein Facilities,['Gulf Of Mexico'],Occidental Petroleum Corporation,Natural Gas,Mexico,
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chemicals,USA,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chemicals,Canada,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chemicals,Chile,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chlorine,USA,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chlorine,Canada,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Chlorine,Chile,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Caustic Soda,USA,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Caustic Soda,Canada,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
Manufacturing Plants,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas', 'Canada', 'Chile']",OxyChem,Caustic Soda,Chile,"['Alabama', 'Georgia', 'Illinois', 'Kansas', 'Louisiana', 'Michigan', 'New Jersey', 'Ohio', 'Tennessee', 'Texas']"
