physical asset,location,ownership,commodity,Countries,USA states
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Gas,Qatar,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Gas,Singapore,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Gas,Venezuela,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Gas,USA,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Argentina,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Australia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Canada,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,China,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Colombia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Indonesia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Japan,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Libya,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Mexico,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Malaysia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Norway,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Qatar,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Singapore,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,Venezuela,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Liquified Gas,USA,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Argentina,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Australia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Canada,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,China,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Colombia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Indonesia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Japan,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Libya,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Mexico,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Malaysia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Norway,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Qatar,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Singapore,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,Venezuela,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",TotalEnergies,Natural Gas Liquids,USA,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",Equity Affiliates,Oil,Argentina,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",Equity Affiliates,Oil,Australia,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",Equity Affiliates,Oil,Canada,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",Equity Affiliates,Oil,China,"['Alaska', 'Delaware', 'New Mexico']"
E&P Facilities,"['Australia', 'Qatar', 'Australia-West', 'Alaska', 'Europe', 'Asia Pacific', 'Africa', 'Libya', 'Colombia', 'Argentina', 'Permian Basin', 'Canada', 'Sabah', 'Sarawak', 'Offshore Environments', 'Paris', 'China', 'German Liquified Gas  Terminal at Brunsbuttel', 'Indonesia', 'Norway', 'Malaysia', 'Alberta', 'U.K.', 'Singapore', 'Japan', 'Prudhoe Bay', 'Queensland', 'New Mexico', 'Delaware Basin', 'Surmont', 'Midland and Delaware Basins', 'Eagle Ford', 'Bakken', 'Asia Pacific segment', 'USA waters', 'North Field', 'Arctic Fields']",Equity Affiliates,Oil,Colombia,"['Alaska', 'Delaware', 'New Mexico']"
