physical asset,location,ownership,commodity,Countries,status,USA states
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Crude Oil,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Crude Oil,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Crude Oil,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Crude Oil,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Natural Gas,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Bitumen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petroleum Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Petrochemicals,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Specialty Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Hydrogen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Consolidated Subsidiaries,Biofuels,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Crude Oil,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Natural Gas,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Bitumen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petroleum Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Petrochemicals,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Specialty Products,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Hydrogen,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Middle East,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",Equity Companies,Biofuels,Asia,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,USA,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Canada,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Guyana,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Brazil,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,United Kingdom,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Argentina,,
drilling equipment,"USA,Canada,Europe,Various Crude Oil and Natural Gas Fields,Guyana,Brazil,Cold Lake,Middle East,Argentina,Asia,Permian Basin,United Kingdom",State-owned Companies,Crude Oil,Middle East,,
