physical asset,location,ownership,commodity,Countries,USA states
Natural Gas Distribution Network,"['North Carolina', 'Ohio', 'West Virginia', 'Utah', 'Wyoming', 'Idaho', 'Southwestern Wyoming', 'Southeastern Idaho']",Dominion Energy,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Natural Gas Distribution Network,"['North Carolina', 'Ohio', 'West Virginia', 'Utah', 'Wyoming', 'Idaho', 'Southwestern Wyoming', 'Southeastern Idaho']",Dominion Energy,Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Natural Gas Distribution Network,"['North Carolina', 'Ohio', 'West Virginia', 'Utah', 'Wyoming', 'Idaho', 'Southwestern Wyoming', 'Southeastern Idaho']",Virginia Power,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Natural Gas Distribution Network,"['North Carolina', 'Ohio', 'West Virginia', 'Utah', 'Wyoming', 'Idaho', 'Southwestern Wyoming', 'Southeastern Idaho']",Virginia Power,Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Natural Gas Distribution Pipelines,"['Virginia', 'Wyoming', 'USA']",Dominion Energy,Natural Gas,USA,"['Virginia', 'Wyoming']"
Natural Gas Distribution Pipelines,"['Virginia', 'Wyoming', 'USA']",Wexpro,Natural Gas,USA,"['Virginia', 'Wyoming']"
Natural Gas Transmission And Storage Operations,"['Various States', 'Virginia', 'South Carolina', 'USA']",Dominion Energy,Natural Gas,USA,"['South Carolina', 'Virginia']"
Natural Gas Transmission And Storage Operations,"['Various States', 'Virginia', 'South Carolina', 'USA']",Dominion Energy,Electricity,USA,"['South Carolina', 'Virginia']"
Natural Gas Transmission And Storage Operations,"['Various States', 'Virginia', 'South Carolina', 'USA']",Dominion Energy-South Carolina,Natural Gas,USA,"['South Carolina', 'Virginia']"
Natural Gas Transmission And Storage Operations,"['Various States', 'Virginia', 'South Carolina', 'USA']",Dominion Energy-South Carolina,Electricity,USA,"['South Carolina', 'Virginia']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Virginia Power,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Virginia Power,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Virginia Power,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Virginia Power,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Questar Natural Gas,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Questar Natural Gas,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Questar Natural Gas,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Questar Natural Gas,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Hope,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Hope,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Hope,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Hope,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",SCANA,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",SCANA,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",SCANA,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",SCANA,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy-South Carolina,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy-South Carolina,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy-South Carolina,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Dominion Energy-South Carolina,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",PSNC,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",PSNC,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",PSNC,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",PSNC,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Third Parties,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Third Parties,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Third Parties,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
Generating Facilities,"['North Carolina', 'Virginia', 'Ohio', 'Utah', 'Idaho', 'West Virginia', 'South Carolina', 'Pennsylvania', 'Wyoming', 'Coastal Virginia', 'East Ohio']",Third Parties,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Utah', 'Virginia', 'West Virginia', 'Wyoming']"
GW Wind Generation Facility,"['Miles Off The Coast Of Virginia Beach', 'Virginia In Federal Waters Adjacent To The Cvow Pilot Project And Associated Interconnection Facilities In And Around Virginia Beach', 'Virginia']",Virginia Power,Wind Power,USA,['Virginia']
GW Wind Generation Facility,"['Miles Off The Coast Of Virginia Beach', 'Virginia In Federal Waters Adjacent To The Cvow Pilot Project And Associated Interconnection Facilities In And Around Virginia Beach', 'Virginia']",Virginia Power,Electricity,USA,['Virginia']
hydroelectric generation facilities,,Virginia Power,Energy,,
hydroelectric generation facilities,,Virginia Power,Electricity,,
hydroelectric generation facilities,,Dominion Energy,Energy,,
hydroelectric generation facilities,,Dominion Energy,Electricity,,
Hydroelectric pumped storage facility,['Southwest Virginia'],Virginia Power,Electricity,USA,['Virginia']
Impoundments,['Different Facilities'],Dominion Energy,Coal,,
Information Technology Systems,['Ohio'],East Ohio,Energy,USA,['Ohio']
Information Technology Systems,['Ohio'],East Ohio,Natural Gas,USA,['Ohio']
Inventory [Inventory],,Contracted Assets,,,
Inventory [Inventory],,Dominion Energy,,,
Jones Act Compliant Vessel,['Virginia'],Dominion Energy,Electricity,USA,['Virginia']
Landfills,['Virginia'],Dominion Energy,,USA,['Virginia']
Landfills,['Virginia'],Dominion Energy-South Carolina,,USA,['Virginia']
liquefaction facility,['Cove Point'],Dominion Energy,Natural Gas,USA,
liquefaction facility,['Cove Point'],Dominion Energy,Liquefied Natural Gas,USA,
liquefaction facility,['Cove Point'],Cove Point Liquefied Natural Gas LP,Natural Gas,USA,
liquefaction facility,['Cove Point'],Cove Point Liquefied Natural Gas LP,Liquefied Natural Gas,USA,
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Dominion Energy,Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Dominion Energy,Liquefied Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Cove Point Liquefied Natural Gas LP,Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Cove Point Liquefied Natural Gas LP,Liquefied Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Dominion Energy,Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Dominion Energy,Liquefied Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",PSNC,Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",PSNC,Liquefied Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Questar Natural Gas,Natural Gas,USA,"['Maryland', 'Utah']"
Liquefied Natural Gas Import/Export And Storage Facility,"['Chesapeake Bay', 'Maryland', 'Utah']",Questar Natural Gas,Liquefied Natural Gas,USA,"['Maryland', 'Utah']"
Millstone,"['Connecticut', 'Massachusetts']",Dominion Energy,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Dominion Energy,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Virginia Power,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Virginia Power,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Dominion Energy Nuclear Connecticut Inc.,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Dominion Energy Nuclear Connecticut Inc.,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Massachusetts Municipal Wholesale Electric Company,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Massachusetts Municipal Wholesale Electric Company,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Green Mountain Power,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Green Mountain Power,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Eversource Energy,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",Eversource Energy,Electricity,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",The United Illuminating Company,Energy,USA,"['Connecticut', 'Massachusetts']"
Millstone,"['Connecticut', 'Massachusetts']",The United Illuminating Company,Electricity,USA,"['Connecticut', 'Massachusetts']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Dominion Energy,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Dominion Energy,Renewable Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Dominion Energy-South Carolina,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Dominion Energy-South Carolina,Renewable Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Vanguard Renewables,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Natural Gas Assets,"['South Carolina', 'Ohio', 'North Carolina', 'Utah', 'Wyoming', 'Idaho']",Vanguard Renewables,Renewable Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'South Carolina', 'Utah', 'Wyoming']"
Non-Jurisdictional Solar Generation Facilities,['Nine States Including Virginia'],Dominion Energy,Electricity,USA,['Virginia']
Non-Jurisdictional Solar Generation Facilities,['Nine States Including Virginia'],Virginia Power,Electricity,USA,['Virginia']
Non-Wholly Owned Nonregulated Solar Facilities,,Dominion Energy,,,
Property,"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Dominion Energy,Natural Gas,USA,"['North Carolina', 'South Carolina']"
Property,"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Dominion Energy,Electricity,USA,"['North Carolina', 'South Carolina']"
Property,"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Virginia Power,Natural Gas,USA,"['North Carolina', 'South Carolina']"
Property,"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Virginia Power,Electricity,USA,"['North Carolina', 'South Carolina']"
Plant And Equipment (Excluding Land),"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Dominion Energy,Natural Gas,USA,"['North Carolina', 'South Carolina']"
Plant And Equipment (Excluding Land),"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Dominion Energy,Electricity,USA,"['North Carolina', 'South Carolina']"
Plant And Equipment (Excluding Land),"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Virginia Power,Natural Gas,USA,"['North Carolina', 'South Carolina']"
Plant And Equipment (Excluding Land),"['Central', 'Southern', 'Southwestern Portions Of South Carolina', 'North Carolina', 'Cayce', 'USA']",Virginia Power,Electricity,USA,"['North Carolina', 'South Carolina']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Dominion Energy,Solar Power,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Dominion Energy,Electricity,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Dominion Energy,Renewable Energy,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Virginia Power,Solar Power,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Virginia Power,Electricity,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
Nonregulated Solar Projects,"['Virginia', 'Ohio', 'South Carolina', 'North Carolina', 'Texas', 'Pennsylvania']",Virginia Power,Renewable Energy,USA,"['North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Texas', 'Virginia']"
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",ODEC,Energy,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",ODEC,Electricity,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",ODEC,Nuclear Power,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Virginia Power,Energy,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Virginia Power,Electricity,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Virginia Power,Nuclear Power,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy,Energy,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy,Electricity,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy,Nuclear Power,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy-South Carolina,Energy,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy-South Carolina,Electricity,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Dominion Energy-South Carolina,Nuclear Power,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Santee Cooper,Energy,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Santee Cooper,Electricity,USA,['Virginia']
North Anna (Power Plant),"['North Anna', 'Jenkinsville', 'Surry', 'Virginia']",Santee Cooper,Nuclear Power,USA,['Virginia']
Nuclear Facilities,"['Virginia', 'Coastal Virginia', 'North Anna', 'Surry', 'East Ohio', 'South Carolina', 'Pennsylvania', 'Cove Point', 'Wyoming', 'Ohio', 'North Carolina', 'Dominion Energy Virginia', 'Richmond', 'Jasper County', 'southwestern Wyoming', 'southeastern Idaho', 'PJM', 'USA']",Dominion Energy,Electricity,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Virginia', 'Wyoming']"
Nuclear Facilities,"['Virginia', 'Coastal Virginia', 'North Anna', 'Surry', 'East Ohio', 'South Carolina', 'Pennsylvania', 'Cove Point', 'Wyoming', 'Ohio', 'North Carolina', 'Dominion Energy Virginia', 'Richmond', 'Jasper County', 'southwestern Wyoming', 'southeastern Idaho', 'PJM', 'USA']",Dominion Energy,Natural Gas,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Virginia', 'Wyoming']"
Nuclear Facilities,"['Virginia', 'Coastal Virginia', 'North Anna', 'Surry', 'East Ohio', 'South Carolina', 'Pennsylvania', 'Cove Point', 'Wyoming', 'Ohio', 'North Carolina', 'Dominion Energy Virginia', 'Richmond', 'Jasper County', 'southwestern Wyoming', 'southeastern Idaho', 'PJM', 'USA']",Dominion Energy,Coal,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Virginia', 'Wyoming']"
Nuclear Facilities,"['Virginia', 'Coastal Virginia', 'North Anna', 'Surry', 'East Ohio', 'South Carolina', 'Pennsylvania', 'Cove Point', 'Wyoming', 'Ohio', 'North Carolina', 'Dominion Energy Virginia', 'Richmond', 'Jasper County', 'southwestern Wyoming', 'southeastern Idaho', 'PJM', 'USA']",Dominion Energy,Renewable Energy,USA,"['Idaho', 'North Carolina', 'Ohio', 'Pennsylvania', 'South Carolina', 'Virginia', 'Wyoming']"
